Car_id,Dealer_Name,Dealer_No ,Phone,Dealer_Region
22718,Tri-State Mack Inc,85257-3102,7300027,Scottsdale
22719,U-Haul CO,78758-7841,6508671,Austin
22720,Buddy Storbeck's Diesel Service Inc,06457-3834,7490166,Middletown
22721,Saab-Belle Dodge,60504-7114,8559925,Austin
22722,Suburban Ford,53546-9427,6068810,Aurora
22723,Star Enterprises Inc,99301-3882,8373386,Aurora
22724,Suburban Ford,53546-9427,8550782,Greenville
22725,Tri-State Mack Inc,85257-3102,8201348,Greenville
22726,Rabun Used Car Sales,85257-3102,6861111,Scottsdale
22727,Ryder Truck Rental and Leasing,06457-3834,6548018,Middletown
22728,C & M Motors Inc,60504-7114,6133107,Austin
22729,Capitol KIA,38701-8047,6565244,Middletown
22730,Chrysler of Tri-Cities,99301-3882,8759726,Aurora
22731,Chrysler Plymouth,53546-9427,6372701,Greenville
22732,Classic Chevy,85257-3102,6281049,Pasco
22733,Clay Johnson Auto Sales,78758-7841,6884572,Janesville
22734,Diehl Motor CO Inc,06457-3834,8199739,Scottsdale
22735,Enterprise Rent A Car,60504-7114,8547382,Austin
22736,Diehl Motor CO Inc,06457-3834,7483923,Middletown
22737,Enterprise Rent A Car,60504-7114,8690223,Aurora
22738,Gartner Buick Hyundai Saab,38701-8047,7476677,Greenville
22739,Hatfield Volkswagen,99301-3882,8211373,Pasco
22740,Iceberg Rentals,53546-9427,8300279,Janesville
22741,Ryder Truck Rental and Leasing,06457-3834,8527664,Pasco
22742,Motor Vehicle Branch Office,78758-7841,8136585,Austin
22743,Nebo Chevrolet,06457-3834,7168993,Middletown
22744,New Castle Ford Lincoln Mercury,60504-7114,8249666,Aurora
22745,Suburban Ford,53546-9427,7678145,Middletown
22746,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,6751791,Pasco
22747,Progressive Shippers Cooperative Association No,53546-9427,8059330,Janesville
22748,Saab-Belle Dodge,60504-7114,8572715,Aurora
22749,Enterprise Rent A Car,60504-7114,7445957,Aurora
22750,Ryder Truck Rental and Leasing,06457-3834,8973939,Middletown
22751,Star Enterprises Inc,99301-3882,7270826,Pasco
22752,Suburban Ford,53546-9427,7780338,Janesville
22753,Tri-State Mack Inc,85257-3102,7903992,Scottsdale
22754,U-Haul CO,78758-7841,7599639,Austin
22755,Progressive Shippers Cooperative Association No,53546-9427,6545004,Janesville
22756,Rabun Used Car Sales,85257-3102,8984278,Scottsdale
22757,Iceberg Rentals,53546-9427,6583065,Janesville
22758,Pars Auto Sales,38701-8047,6475886,Greenville
22759,C & M Motors Inc,60504-7114,8694069,Aurora
22760,Gartner Buick Hyundai Saab,38701-8047,8871727,Greenville
22761,Star Enterprises Inc,99301-3882,6754322,Pasco
22762,Diehl Motor CO Inc,06457-3834,7819779,Middletown
22763,Tri-State Mack Inc,85257-3102,7922436,Scottsdale
22764,U-Haul CO,78758-7841,7445808,Austin
22765,Buddy Storbeck's Diesel Service Inc,06457-3834,7377997,Middletown
22766,C & M Motors Inc,60504-7114,8187713,Aurora
22767,Capitol KIA,38701-8047,6953112,Greenville
22768,Chrysler Plymouth,53546-9427,8379746,Janesville
22769,Chrysler Plymouth,53546-9427,8131008,Janesville
22770,Classic Chevy,85257-3102,8518614,Scottsdale
22771,Clay Johnson Auto Sales,78758-7841,8248210,Austin
22772,Diehl Motor CO Inc,06457-3834,8295858,Middletown
22773,Enterprise Rent A Car,60504-7114,7255054,Aurora
22774,Gartner Buick Hyundai Saab,38701-8047,7984027,Greenville
22775,Hatfield Volkswagen,99301-3882,7067539,Pasco
22776,Iceberg Rentals,53546-9427,7775828,Janesville
22777,McKinney Dodge Chrysler Jeep,85257-3102,7563126,Scottsdale
22778,Motor Vehicle Branch Office,78758-7841,6766562,Austin
22779,New Castle Ford Lincoln Mercury,60504-7114,7454611,Aurora
22780,Pars Auto Sales,38701-8047,8315531,Greenville
22781,Diehl Motor CO Inc,06457-3834,6852128,Pasco
22782,Progressive Shippers Cooperative Association No,53546-9427,6197040,Janesville
22783,Rabun Used Car Sales,85257-3102,6269573,Scottsdale
22784,Race Car Help,78758-7841,8373785,Austin
22785,Ryder Truck Rental and Leasing,06457-3834,8454596,Middletown
22786,Saab-Belle Dodge,60504-7114,8827786,Aurora
22787,Scrivener Performance Engineering,38701-8047,6155952,Greenville
22788,Star Enterprises Inc,99301-3882,6737103,Pasco
22789,Suburban Ford,53546-9427,8591830,Janesville
22790,Hatfield Volkswagen,99301-3882,8531902,Austin
22791,U-Haul CO,78758-7841,8679428,Austin
22792,Iceberg Rentals,53546-9427,6054660,Janesville
22793,Rabun Used Car Sales,85257-3102,8823780,Scottsdale
22794,Nebo Chevrolet,06457-3834,6225432,Middletown
22795,Ryder Truck Rental and Leasing,06457-3834,6967010,Middletown
22796,Saab-Belle Dodge,60504-7114,7774082,Aurora
22797,Scrivener Performance Engineering,38701-8047,6153262,Greenville
22798,Star Enterprises Inc,99301-3882,6666364,Pasco
22799,Pars Auto Sales,38701-8047,8159588,Greenville
22800,Tri-State Mack Inc,85257-3102,8623809,Scottsdale
22801,U-Haul CO,78758-7841,6398090,Austin
22802,Buddy Storbeck's Diesel Service Inc,06457-3834,7401857,Middletown
22803,Suburban Ford,53546-9427,8756074,Janesville
22804,Tri-State Mack Inc,85257-3102,8743304,Aurora
22805,Rabun Used Car Sales,85257-3102,6327321,Austin
22806,Chrysler Plymouth,53546-9427,8721301,Janesville
22807,C & M Motors Inc,60504-7114,8093395,Aurora
22808,Capitol KIA,38701-8047,7847288,Greenville
22809,Chrysler of Tri-Cities,99301-3882,6000803,Pasco
22810,Chrysler Plymouth,53546-9427,6253708,Janesville
22811,Classic Chevy,85257-3102,6431997,Scottsdale
22812,Clay Johnson Auto Sales,78758-7841,7501324,Austin
22813,Ryder Truck Rental and Leasing,06457-3834,7739603,Middletown
22814,Enterprise Rent A Car,60504-7114,6221336,Aurora
22815,Gartner Buick Hyundai Saab,38701-8047,6790573,Greenville
22816,Hatfield Volkswagen,99301-3882,8215331,Pasco
22817,Scrivener Performance Engineering,38701-8047,8287397,Greenville
22818,McKinney Dodge Chrysler Jeep,85257-3102,8172874,Scottsdale
22819,Chrysler of Tri-Cities,99301-3882,7734249,Pasco
22820,Nebo Chevrolet,06457-3834,7605275,Middletown
22821,New Castle Ford Lincoln Mercury,60504-7114,6308424,Aurora
22822,Pars Auto Sales,38701-8047,7097290,Greenville
22823,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,6401894,Pasco
22824,Progressive Shippers Cooperative Association No,53546-9427,7598425,Janesville
22825,Rabun Used Car Sales,85257-3102,7019729,Scottsdale
22826,Race Car Help,78758-7841,8992264,Austin
22827,Chrysler Plymouth,53546-9427,6808869,Janesville
22828,Saab-Belle Dodge,60504-7114,6470308,Aurora
22829,Suburban Ford,53546-9427,6673103,Janesville
22830,Star Enterprises Inc,99301-3882,6294992,Pasco
22831,Suburban Ford,53546-9427,6761526,Janesville
22832,Chrysler Plymouth,53546-9427,7516269,Janesville
22833,U-Haul CO,78758-7841,8606950,Austin
22834,Progressive Shippers Cooperative Association No,53546-9427,6214866,Janesville
22835,Gartner Buick Hyundai Saab,38701-8047,8630197,Janesville
22836,Hatfield Volkswagen,99301-3882,6496461,Scottsdale
22837,Iceberg Rentals,53546-9427,8309775,Austin
22838,McKinney Dodge Chrysler Jeep,85257-3102,7180953,Middletown
22839,Tri-State Mack Inc,85257-3102,7568309,Scottsdale
22840,Nebo Chevrolet,06457-3834,7335402,Greenville
22841,New Castle Ford Lincoln Mercury,60504-7114,7997801,Pasco
22842,Pars Auto Sales,38701-8047,7776419,Janesville
22843,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,8023875,Scottsdale
22844,Progressive Shippers Cooperative Association No,53546-9427,6247066,Austin
22845,Rabun Used Car Sales,85257-3102,7848147,Middletown
22846,Race Car Help,78758-7841,6941996,Aurora
22847,Ryder Truck Rental and Leasing,06457-3834,7268071,Greenville
22848,Saab-Belle Dodge,60504-7114,8463447,Pasco
22849,Scrivener Performance Engineering,38701-8047,6333016,Janesville
22850,Star Enterprises Inc,99301-3882,6531984,Scottsdale
22851,C & M Motors Inc,60504-7114,7845177,Scottsdale
22852,Tri-State Mack Inc,85257-3102,6991956,Middletown
22853,U-Haul CO,78758-7841,6447979,Aurora
22854,Progressive Shippers Cooperative Association No,53546-9427,8811576,Greenville
22855,Rabun Used Car Sales,85257-3102,7371788,Pasco
22856,Race Car Help,78758-7841,8342762,Janesville
22857,Ryder Truck Rental and Leasing,06457-3834,8002981,Scottsdale
22858,Saab-Belle Dodge,60504-7114,7874182,Austin
22859,Scrivener Performance Engineering,38701-8047,8743313,Middletown
22860,Star Enterprises Inc,99301-3882,7471507,Aurora
22861,Suburban Ford,53546-9427,8262438,Greenville
22862,Tri-State Mack Inc,85257-3102,6288806,Pasco
22863,Saab-Belle Dodge,60504-7114,7759529,Aurora
22864,Scrivener Performance Engineering,38701-8047,8770502,Greenville
22865,Star Enterprises Inc,99301-3882,8259899,Pasco
22866,Suburban Ford,53546-9427,7256246,Janesville
22867,Tri-State Mack Inc,85257-3102,6022364,Scottsdale
22868,Race Car Help,78758-7841,6462001,Austin
22869,Progressive Shippers Cooperative Association No,53546-9427,6586175,Middletown
22870,Ryder Truck Rental and Leasing,06457-3834,6018729,Middletown
22871,Progressive Shippers Cooperative Association No,53546-9427,8810386,Greenville
22872,Rabun Used Car Sales,85257-3102,7408386,Pasco
22873,Race Car Help,78758-7841,7755431,Janesville
22874,Ryder Truck Rental and Leasing,06457-3834,8254685,Scottsdale
22875,Saab-Belle Dodge,60504-7114,8971178,Aurora
22876,Scrivener Performance Engineering,38701-8047,7314160,Middletown
22877,Star Enterprises Inc,99301-3882,7743163,Aurora
22878,Scrivener Performance Engineering,38701-8047,6436910,Greenville
22879,Tri-State Mack Inc,85257-3102,8316840,Pasco
22880,U-Haul CO,78758-7841,7110660,Janesville
22881,Buddy Storbeck's Diesel Service Inc,06457-3834,6085607,Scottsdale
22882,C & M Motors Inc,60504-7114,7962031,Austin
22883,Capitol KIA,38701-8047,6519568,Janesville
22884,Chrysler of Tri-Cities,99301-3882,7502900,Scottsdale
22885,Chrysler Plymouth,53546-9427,8478111,Austin
22886,Classic Chevy,85257-3102,8288708,Middletown
22887,Clay Johnson Auto Sales,78758-7841,8599278,Aurora
22888,Diehl Motor CO Inc,06457-3834,8783807,Greenville
22889,Enterprise Rent A Car,60504-7114,8842313,Pasco
22890,Gartner Buick Hyundai Saab,38701-8047,7708467,Janesville
22891,Progressive Shippers Cooperative Association No,53546-9427,6280834,Janesville
22892,New Castle Ford Lincoln Mercury,60504-7114,6987320,Aurora
22893,Pars Auto Sales,38701-8047,8087345,Greenville
22894,Suburban Ford,53546-9427,7396377,Janesville
22895,Progressive Shippers Cooperative Association No,53546-9427,7997997,Janesville
22896,Capitol KIA,38701-8047,6376878,Greenville
22897,Race Car Help,78758-7841,6394739,Austin
22898,Capitol KIA,38701-8047,6740006,Greenville
22899,Chrysler of Tri-Cities,99301-3882,6957608,Pasco
22900,Hatfield Volkswagen,99301-3882,6468294,Pasco
22901,Classic Chevy,85257-3102,7570451,Scottsdale
22902,Clay Johnson Auto Sales,78758-7841,8151839,Austin
22903,Diehl Motor CO Inc,06457-3834,8066176,Middletown
22904,Enterprise Rent A Car,60504-7114,6174591,Aurora
22905,McKinney Dodge Chrysler Jeep,85257-3102,6177543,Scottsdale
22906,Hatfield Volkswagen,99301-3882,8417661,Pasco
22907,Race Car Help,78758-7841,6755792,Austin
22908,Clay Johnson Auto Sales,78758-7841,6575728,Austin
22909,Diehl Motor CO Inc,06457-3834,7667687,Middletown
22910,Enterprise Rent A Car,60504-7114,6729276,Aurora
22911,Gartner Buick Hyundai Saab,38701-8047,7030945,Greenville
22912,Hatfield Volkswagen,99301-3882,8789584,Pasco
22913,Iceberg Rentals,53546-9427,7118824,Janesville
22914,U-Haul CO,78758-7841,8159284,Austin
22915,Motor Vehicle Branch Office,78758-7841,7790851,Austin
22916,Nebo Chevrolet,06457-3834,7737992,Middletown
22917,New Castle Ford Lincoln Mercury,60504-7114,7287990,Aurora
22918,Buddy Storbeck's Diesel Service Inc,06457-3834,8065114,Janesville
22919,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,6321725,Pasco
22920,Progressive Shippers Cooperative Association No,53546-9427,7120690,Janesville
22921,Rabun Used Car Sales,85257-3102,6778687,Scottsdale
22922,Race Car Help,78758-7841,6340122,Austin
22923,Rabun Used Car Sales,85257-3102,7770673,Scottsdale
22924,Progressive Shippers Cooperative Association No,53546-9427,8210039,Janesville
22925,Progressive Shippers Cooperative Association No,53546-9427,8059569,Janesville
22926,Race Car Help,78758-7841,7929528,Austin
22927,Ryder Truck Rental and Leasing,06457-3834,7930931,Middletown
22928,Saab-Belle Dodge,60504-7114,7977453,Aurora
22929,Ryder Truck Rental and Leasing,06457-3834,7003102,Middletown
22930,Star Enterprises Inc,99301-3882,6466724,Pasco
22931,Suburban Ford,53546-9427,6572593,Janesville
22932,Tri-State Mack Inc,85257-3102,8872285,Scottsdale
22933,U-Haul CO,78758-7841,7119981,Austin
22934,Suburban Ford,53546-9427,8129850,Janesville
22935,C & M Motors Inc,60504-7114,8917773,Aurora
22936,Tri-State Mack Inc,85257-3102,7747645,Austin
22937,Chrysler of Tri-Cities,99301-3882,6846016,Pasco
22938,Chrysler Plymouth,53546-9427,8328193,Janesville
22939,U-Haul CO,78758-7841,7771541,Janesville
22940,Buddy Storbeck's Diesel Service Inc,06457-3834,8424693,Scottsdale
22941,C & M Motors Inc,60504-7114,6432648,Austin
22942,Capitol KIA,38701-8047,8535047,Middletown
22943,Chrysler of Tri-Cities,99301-3882,7254842,Aurora
22944,Chrysler Plymouth,53546-9427,8818962,Greenville
22945,Classic Chevy,85257-3102,6098897,Pasco
22946,Clay Johnson Auto Sales,78758-7841,8458409,Janesville
22947,Diehl Motor CO Inc,06457-3834,8506880,Scottsdale
22948,Capitol KIA,38701-8047,8761212,Austin
22949,Gartner Buick Hyundai Saab,38701-8047,8788095,Janesville
22950,Hatfield Volkswagen,99301-3882,8074490,Scottsdale
22951,Iceberg Rentals,53546-9427,6652216,Janesville
22952,McKinney Dodge Chrysler Jeep,85257-3102,7780489,Scottsdale
22953,Chrysler of Tri-Cities,99301-3882,7179214,Middletown
22954,Nebo Chevrolet,06457-3834,7627635,Middletown
22955,Hatfield Volkswagen,99301-3882,8156253,Scottsdale
22956,Iceberg Rentals,53546-9427,8827221,Austin
22957,Star Enterprises Inc,99301-3882,8894113,Pasco
22958,Motor Vehicle Branch Office,78758-7841,7337710,Aurora
22959,Nebo Chevrolet,06457-3834,8712526,Greenville
22960,New Castle Ford Lincoln Mercury,60504-7114,6614344,Pasco
22961,Pars Auto Sales,38701-8047,6944431,Janesville
22962,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,7924234,Scottsdale
22963,Progressive Shippers Cooperative Association No,53546-9427,8284227,Austin
22964,Rabun Used Car Sales,85257-3102,7171861,Middletown
22965,Race Car Help,78758-7841,7192683,Aurora
22966,Ryder Truck Rental and Leasing,06457-3834,7063082,Greenville
22967,Saab-Belle Dodge,60504-7114,8227047,Pasco
22968,Scrivener Performance Engineering,38701-8047,6288656,Janesville
22969,Saab-Belle Dodge,60504-7114,6269676,Aurora
22970,Buddy Storbeck's Diesel Service Inc,06457-3834,6530470,Middletown
22971,Iceberg Rentals,53546-9427,6345916,Janesville
22972,McKinney Dodge Chrysler Jeep,85257-3102,7725136,Scottsdale
22973,McKinney Dodge Chrysler Jeep,85257-3102,8510753,Scottsdale
22974,Nebo Chevrolet,06457-3834,8675826,Middletown
22975,Ryder Truck Rental and Leasing,06457-3834,7270007,Middletown
22976,Saab-Belle Dodge,60504-7114,7719932,Aurora
22977,Scrivener Performance Engineering,38701-8047,6776728,Greenville
22978,Star Enterprises Inc,99301-3882,8982994,Pasco
22979,Classic Chevy,85257-3102,6492047,Scottsdale
22980,Iceberg Rentals,53546-9427,7089914,Janesville
22981,Diehl Motor CO Inc,06457-3834,7565881,Middletown
22982,Saab-Belle Dodge,60504-7114,7321698,Aurora
22983,New Castle Ford Lincoln Mercury,60504-7114,6920954,Aurora
22984,Pars Auto Sales,38701-8047,8727891,Greenville
22985,Chrysler Plymouth,53546-9427,7494048,Aurora
22986,Progressive Shippers Cooperative Association No,53546-9427,7657450,Janesville
22987,C & M Motors Inc,60504-7114,8748143,Aurora
22988,Chrysler of Tri-Cities,99301-3882,8483001,Pasco
22989,Nebo Chevrolet,06457-3834,7551431,Middletown
22990,Rabun Used Car Sales,85257-3102,8543871,Pasco
22991,New Castle Ford Lincoln Mercury,60504-7114,6244915,Aurora
22992,Pars Auto Sales,38701-8047,7578791,Greenville
22993,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,8455882,Pasco
22994,Gartner Buick Hyundai Saab,38701-8047,7154244,Greenville
22995,Rabun Used Car Sales,85257-3102,7644234,Scottsdale
22996,Race Car Help,78758-7841,7546674,Austin
22997,Ryder Truck Rental and Leasing,06457-3834,7934459,Middletown
22998,Saab-Belle Dodge,60504-7114,8561941,Aurora
22999,Scrivener Performance Engineering,38701-8047,7488634,Greenville
23000,Suburban Ford,53546-9427,6162050,Janesville
23001,Tri-State Mack Inc,85257-3102,8723656,Scottsdale
23002,U-Haul CO,78758-7841,7536490,Austin
23003,Progressive Shippers Cooperative Association No,53546-9427,8511702,Janesville
23004,Rabun Used Car Sales,85257-3102,6193758,Scottsdale
23005,Race Car Help,78758-7841,6938183,Austin
23006,Ryder Truck Rental and Leasing,06457-3834,8322131,Middletown
23007,Saab-Belle Dodge,60504-7114,6288303,Aurora
23008,Scrivener Performance Engineering,38701-8047,8420305,Greenville
23009,Gartner Buick Hyundai Saab,38701-8047,7440586,Greenville
23010,Hatfield Volkswagen,99301-3882,6347198,Pasco
23011,Iceberg Rentals,53546-9427,6234978,Janesville
23012,Race Car Help,78758-7841,7871301,Austin
23013,Motor Vehicle Branch Office,78758-7841,6836343,Austin
23014,Nebo Chevrolet,06457-3834,7653706,Middletown
23015,New Castle Ford Lincoln Mercury,60504-7114,7678685,Aurora
23016,Pars Auto Sales,38701-8047,6837915,Greenville
23017,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,8440991,Pasco
23018,Rabun Used Car Sales,85257-3102,8903369,Scottsdale
23019,Race Car Help,78758-7841,7122964,Austin
23020,Ryder Truck Rental and Leasing,06457-3834,7997774,Middletown
23021,Saab-Belle Dodge,60504-7114,8728897,Aurora
23022,Scrivener Performance Engineering,38701-8047,6427764,Greenville
23023,Star Enterprises Inc,99301-3882,7078353,Pasco
23024,Suburban Ford,53546-9427,6530523,Janesville
23025,Tri-State Mack Inc,85257-3102,7737745,Scottsdale
23026,U-Haul CO,78758-7841,8644272,Austin
23027,Race Car Help,78758-7841,8421611,Janesville
23028,Ryder Truck Rental and Leasing,06457-3834,6549160,Scottsdale
23029,Saab-Belle Dodge,60504-7114,7674624,Austin
23030,Star Enterprises Inc,99301-3882,6712059,Middletown
23031,Suburban Ford,53546-9427,6926706,Aurora
23032,Rabun Used Car Sales,85257-3102,7047421,Austin
23033,U-Haul CO,78758-7841,7579529,Pasco
23034,Buddy Storbeck's Diesel Service Inc,06457-3834,6680684,Janesville
23035,C & M Motors Inc,60504-7114,6030652,Scottsdale
23036,Scrivener Performance Engineering,38701-8047,8803785,Greenville
23037,Iceberg Rentals,53546-9427,6749422,Janesville
23038,Iceberg Rentals,53546-9427,8315569,Janesville
23039,Progressive Shippers Cooperative Association No,53546-9427,7811555,Janesville
23040,Tri-State Mack Inc,85257-3102,7690445,Scottsdale
23041,Rabun Used Car Sales,85257-3102,8242521,Scottsdale
23042,Race Car Help,78758-7841,7683755,Austin
23043,Ryder Truck Rental and Leasing,06457-3834,7551812,Middletown
23044,Saab-Belle Dodge,60504-7114,8209268,Aurora
23045,Star Enterprises Inc,99301-3882,6856861,Pasco
23046,Suburban Ford,53546-9427,7381065,Janesville
23047,Tri-State Mack Inc,85257-3102,8500226,Scottsdale
23048,U-Haul CO,78758-7841,6588699,Austin
23049,Buddy Storbeck's Diesel Service Inc,06457-3834,7559957,Middletown
23050,C & M Motors Inc,60504-7114,8069407,Aurora
23051,Capitol KIA,38701-8047,6507867,Greenville
23052,Chrysler of Tri-Cities,99301-3882,8293720,Pasco
23053,Chrysler Plymouth,53546-9427,6065596,Janesville
